arm,conv,turn,tier,t_send,prompt,uncached,ttft,latency,queue,l3_read,prefill,decode,how,qdepth
hbm_lru,82,25,cold,4449.636,25748,17940,221.7548,254.9395,202.9898,0.0,18.765,33.1847,time_stats,71
hbm_lru,51,30,cold,4340.311,35967,28159,223.1153,370.8901,196.8458,0.0,26.2695,147.7748,time_stats,69
hbm_lru,79,29,cold,4460.545,29733,21925,227.1754,254.7583,203.2098,0.0,23.9656,27.5829,time_stats,71
hbm_lru,67,30,cold,4468.988,32361,24553,227.5513,251.2461,202.2234,0.0,25.3279,23.6948,time_stats,70
hbm_lru,44,27,cold,4471.461,31235,23427,235.9802,250.8997,201.9503,0.0,34.0299,14.9195,time_stats,70
hbm_lru,121,27,cold,4480.552,31556,23748,233.6294,245.0844,206.9414,0.0,26.688,11.455,time_stats,70
hbm_lru,69,29,cold,4344.741,25777,17969,226.411,383.688,194.6486,0.0,31.7624,157.277,time_stats,68
hbm_lru,97,25,cold,4478.814,32790,24982,231.7471,251.9509,202.0003,0.0,29.7468,20.2038,time_stats,69
hbm_lru,50,29,cold,4489.153,29961,22153,235.941,245.1344,203.1974,0.0,32.7436,9.1934,time_stats,70
hbm_lru,48,25,cold,4471.415,33565,25757,232.8628,267.9795,201.1691,0.0,31.6937,35.1167,time_stats,70
hbm_lru,111,28,cold,4497.567,29858,22050,230.7154,246.0652,203.7011,0.0,27.0143,15.3498,time_stats,70
hbm_lru,65,31,cold,4509.724,22786,14978,228.9382,235.2344,200.8763,0.0,28.0619,6.2962,time_stats,71
hbm_lru,124,27,cold,4407.463,28635,20827,228.8046,340.4761,202.6205,0.0,26.1841,111.6715,time_stats,70
hbm_lru,39,24,cold,4506.739,31663,23855,230.5739,244.161,203.6478,0.0,26.9261,13.5871,time_stats,71
hbm_lru,68,25,cold,4262.174,32461,24653,219.5524,488.8241,188.0029,0.0,31.5495,269.2717,time_stats,69
hbm_lru,96,30,cold,4489.079,25002,17194,232.9843,268.9429,203.9173,0.0,29.067,35.9586,time_stats,70
hbm_lru,114,29,cold,4418.47,26278,18470,226.1085,339.6499,203.5178,0.0,22.5907,113.5414,time_stats,69
hbm_lru,83,27,cold,4431.777,27890,20082,221.1789,328.8702,201.5605,0.0,19.6184,107.6913,time_stats,69
hbm_lru,56,28,cold,4387.992,37660,29852,222.867,377.1075,199.7,0.0,23.167,154.2405,time_stats,68
hbm_lru,91,26,cold,4441.668,28260,20452,225.395,328.9282,200.4887,0.0,24.9063,103.5332,time_stats,70
hbm_lru,93,27,cold,4514.998,31277,23469,232.8915,255.7008,207.9113,0.0,24.9802,22.8093,time_stats,71
hbm_lru,13,33,cold,4505.012,29042,21234,228.2989,270.8276,203.4567,0.0,24.8422,42.5287,time_stats,71
hbm_lru,0,28,cold,4395.896,23923,16115,221.4514,382.933,197.9397,0.0,23.5117,161.4816,time_stats,70
hbm_lru,101,33,cold,4523.551,24753,16945,233.98,255.3814,204.5782,0.0,29.4018,21.4014,time_stats,70
hbm_lru,43,27,cold,4526.0,24336,16528,233.7657,258.6988,206.1121,0.0,27.6536,24.9331,time_stats,70
hbm_lru,3,26,cold,4516.454,27036,19228,233.6637,270.2856,206.3707,0.0,27.293,36.6219,time_stats,71
hbm_lru,33,25,cold,4514.107,34840,27032,228.9847,275.484,202.8539,0.0,26.1308,46.4993,time_stats,71
hbm_lru,100,27,cold,4445.529,27964,20156,224.1413,344.1266,202.9496,0.0,21.1917,119.9853,time_stats,70
hbm_lru,23,27,cold,4457.471,26827,19019,227.2714,337.2516,200.6956,0.0,26.5758,109.9802,time_stats,71
hbm_lru,7,16,cold,4481.831,19242,11434,233.2257,317.0739,202.4711,0.0,30.7546,83.8482,time_stats,70
hbm_lru,15,28,cold,4543.807,30573,22765,237.8691,255.0995,209.6328,0.0,28.2363,17.2304,time_stats,70
hbm_lru,94,29,cold,4550.99,23206,15398,235.2182,249.8557,208.285,0.0,26.9332,14.6375,time_stats,70
hbm_lru,122,27,cold,4531.375,31027,23219,242.1132,269.5242,211.0528,0.0,31.0604,27.411,time_stats,70
hbm_lru,99,28,cold,4537.161,28213,20405,238.6245,263.7389,207.3823,0.0,31.2422,25.1144,time_stats,70
hbm_lru,30,22,cold,4503.292,26599,18791,227.227,304.8159,203.2377,0.0,23.9893,77.5889,time_stats,70
hbm_lru,110,27,cold,4552.522,30126,22318,236.961,258.8588,209.7792,0.0,27.1818,21.8978,time_stats,70
hbm_lru,107,23,cold,4283.895,37569,29761,224.6038,531.2225,193.7186,0.0,30.8852,306.6187,time_stats,69
hbm_lru,25,27,cold,4529.166,41787,33979,241.3761,288.3332,207.6469,0.0,33.7292,46.9571,time_stats,70
hbm_lru,16,25,cold,4434.711,25531,17723,219.8249,382.8401,198.6094,0.0,21.2155,163.0152,time_stats,69
hbm_lru,1,29,cold,4519.746,25822,18014,233.4363,306.4462,206.9441,0.0,26.4922,73.0099,time_stats,71
hbm_lru,90,28,cold,4553.616,31246,23438,238.8966,273.8985,209.1843,0.0,29.7123,35.0019,time_stats,70
hbm_lru,41,30,cold,4548.77,28745,20937,235.2387,278.7957,207.9889,0.0,27.2498,43.557,time_stats,70
hbm_lru,58,19,cold,4169.024,29001,21193,217.3083,665.9894,191.2812,0.0,26.0271,448.6811,time_stats,70
hbm_lru,75,26,cold,4564.233,30301,22493,239.4155,273.1703,210.9335,0.0,28.482,33.7548,time_stats,70
