kind,t0,t1,tokens,ms,key
h2s,136.25059747695923,136.26859760284424,64,4.0,227
s2h,136.30359745025635,,,,cmp_three_tier_to-c7-t7
s2h,136.33859753608704,,,,cmp_three_tier_to-c12-t2
d2h,136.56459760665894,136.6315975189209,1024,1.9,
d2h,136.61259746551514,136.6315975189209,192,0.4,
h2s,136.6315975189209,136.68759751319885,1024,48.0,229
h2s,136.6315975189209,136.70659756660461,192,9.0,230
d2h,138.4645974636078,138.46559739112854,128,0.4,
h2s,138.46559739112854,138.48359751701355,128,7.0,231
s2h,138.51859760284424,,,,cmp_three_tier_to-c14-t1
d2h,140.7215974330902,140.72259759902954,128,0.4,
h2s,140.72259759902954,140.74059748649597,128,7.0,232
s2h,141.8395974636078,,,,cmp_three_tier_to-c11-t7
d2h,141.91259741783142,141.9145975112915,64,0.2,
h2s,141.9145975112915,141.93159747123718,64,5.0,233
d2h,143.85159754753113,143.85259747505188,64,0.2,
h2s,143.85259747505188,143.86959743499756,64,5.0,234
s2h,145.7455976009369,,,,cmp_three_tier_to-c15-t0
d2h,145.97959756851196,145.99859738349915,3200,6.0,
h2s,145.99859738349915,146.1515974998474,3200,148.0,236
s2h,147.63959741592407,,,,cmp_three_tier_to-c4-t8
d2h,147.7235975265503,147.7255973815918,64,0.2,
h2s,147.72459745407104,147.74159741401672,64,3.0,237
d2h,147.81859755516052,147.83759760856628,1024,2.0,
h2s,147.83759760856628,147.88959741592407,1024,47.0,238
s2h,147.90859746932983,,,,cmp_three_tier_to-c3-t11
d2h,148.1275975704193,148.12959742546082,640,1.3,
h2s,148.12859749794006,148.1645975112915,640,29.0,240
s2h,148.6225974559784,,,,cmp_three_tier_to-c16-t0
d2h,148.70559740066528,148.70659756660461,320,0.7,
h2s,148.70659756660461,148.72659754753113,320,15.0,242
d2h,149.6205976009369,149.6225974559784,64,0.2,
h2s,149.62159752845764,149.64159750938416,64,3.0,243
s2h,149.64159750938416,,,,cmp_three_tier_to-c8-t8
d2h,149.6595973968506,149.72959756851196,64,0.1,
d2h,149.72659754753113,149.72959756851196,64,0.2,
h2s,149.72859740257263,149.7455976009369,64,3.0,245
