kind,t0,t1,tokens,ms,key
s2h,6453.329076528549,,,,cmp_three_tier_wc-c190-t35
d2h,6453.372076511383,6453.375076532364,256,0.7,
evict_host,6453.372076511383,6453.372076511383,640,,
h2s,6453.374076604843,6453.416076660156,256,14.0,21275
s2h,6453.374076604843,,,,cmp_three_tier_wc-c155-t9
d2h,6453.415076494217,6453.667076587677,128,0.3,
evict_host,6453.659076452255,6453.659076452255,17152,,
d2h,6453.660076618195,6453.667076587677,512,1.1,
d2h,6453.663076639175,6453.667076587677,64,0.2,
s2h,6453.666076660156,,,,cmp_three_tier_wc-c193-t35
h2s,6453.667076587677,6453.701076507568,128,8.0,21277
h2s,6453.667076587677,6453.7430765628815,512,27.0,21278
h2s,6453.667076587677,6453.7430765628815,64,4.0,21279
s2h,6453.701076507568,,,,cmp_three_tier_wc-c195-t21
d2h,6454.105076551437,6454.217076539993,1024,1.9,
d2h,6454.214076519012,6454.218076467514,384,0.9,
h2s,6454.217076539993,6454.303076505661,1024,54.0,21281
h2s,6454.218076467514,6454.303076505661,384,21.0,21282
s2h,6454.559076547623,,,,cmp_three_tier_wc-c166-t17
evict_device,6454.5620765686035,6454.5620765686035,7360,,
load_back_init,6454.5620765686035,6454.5620765686035,11200,,cmp_three_tier_wc-c166-t17
h2d,6454.564076662064,6454.682076454163,11200,30.9,
evict_device,6454.6020765304565,6454.6020765304565,2368,,
d2h,6454.6790766716,6454.681076526642,64,0.3,
h2s,6454.681076526642,6454.722076654434,64,4.0,21283
s2h,6454.8120765686035,,,,cmp_three_tier_wc-c187-t41
s2h,6454.854076623917,6455.560076475143,15808,556.0,cmp_three_tier_wc-c160-t21
d2h,6454.9930765628815,6454.996076583862,192,0.5,
h2s,6454.996076583862,6455.165076494217,192,166.0,21285
evict_host,6454.998076677322,6454.998076677322,16128,,
evict_device,6455.561076641083,6455.561076641083,13760,,
load_back_init,6455.5620765686035,6455.5620765686035,15808,,cmp_three_tier_wc-c160-t21
h2d,6455.563076496124,6455.700076580048,15808,46.9,
evict_device,6455.564076662064,6455.564076662064,512,,
evict_device,6455.604076623917,6455.604076623917,1792,,
d2h,6455.6980764865875,6455.700076580048,128,0.4,
h2s,6455.699076652527,6455.744076490402,128,8.0,21286
d2h,6455.7430765628815,6455.744076490402,64,0.2,
h2s,6455.744076490402,6455.785076618195,64,4.0,21287
s2h,6455.95907664299,,,,cmp_three_tier_wc-c197-t15
d2h,6456.104076623917,6456.1070766448975,192,0.5,
h2s,6456.106076478958,6456.1470766067505,192,10.0,21288
d2h,6456.235076665878,6456.23707652092,128,0.4,
h2s,6456.23707652092,6456.277076482773,128,7.0,21289
s2h,6456.365076541901,,,,cmp_three_tier_wc-c203-t25
d2h,6456.578076601028,6456.58207654953,448,1.0,
h2s,6456.58207654953,6456.620076656342,448,20.0,21292
s2h,6456.58207654953,,,,cmp_three_tier_wc-c177-t29
evict_device,6456.625076532364,6456.625076532364,24000,,
load_back_init,6456.627076625824,6456.627076625824,24640,,cmp_three_tier_wc-c177-t29
h2d,6456.628076553345,6456.799076557159,24640,77.3,
